spot_id	x	y	clusternum
evenBo2.oddBo21	48	75	181
evenBo50.oddBo15	0	81	132
evenBo28.oddBo2	22	94	299
evenBo44.oddBo27	6	69	128
evenBo22.oddBo62	28	34	224
evenBo17.oddBo25	33	71	247
evenBo17.oddBo35	33	61	604
evenBo36.oddBo80	14	16	843
evenBo49.oddBo51	1	45	191
evenBo2.oddBo88	48	8	141
evenBo50.oddBo60	0	36	216
evenBo48.oddBo33	2	63	337
evenBo33.oddBo54	17	42	286
evenBo42.oddBo8	8	88	216
evenBo19.oddBo25	31	71	191
evenBo50.oddBo49	0	47	200
evenBo36.oddBo57	14	39	396
evenBo36.oddBo88	14	8	494
evenBo4.oddBo71	46	25	183
evenBo34.oddBo88	16	8	417
evenBo6.oddBo90	44	6	128
evenBo22.oddBo69	28	27	194
evenBo5.oddBo3	45	93	152
evenBo43.oddBo6	7	90	147
evenBo29.oddBo89	21	7	246
evenBo33.oddBo3	17	93	169
evenBo1.oddBo62	49	34	105
evenBo28.oddBo80	22	16	461
evenBo3.oddBo44	47	52	172
evenBo22.oddBo1	28	95	229
evenBo19.oddBo28	31	68	639
evenBo38.oddBo27	12	69	601
evenBo22.oddBo72	28	24	189
evenBo25.oddBo18	25	78	207
evenBo24.oddBo36	26	60	598
evenBo10.oddBo6	40	90	214
evenBo18.oddBo95	32	1	152
evenBo9.oddBo1	41	95	257
evenBo50.oddBo17	0	79	153
evenBo14.oddBo7	36	89	203
evenBo48.oddBo42	2	54	135
evenBo15.oddBo23	35	73	255
evenBo5.oddBo76	45	20	158
evenBo6.oddBo1	44	95	209
evenBo48.oddBo48	2	48	165
evenBo12.oddBo95	38	1	87
evenBo1.oddBo77	49	19	132
evenBo46.oddBo4	4	92	125
evenBo22.oddBo94	28	2	92
evenBo13.oddBo82	37	14	164
evenBo23.oddBo60	27	36	469
evenBo11.oddBo79	39	17	276
evenBo15.oddBo86	35	10	116
evenBo50.oddBo59	0	37	282
evenBo1.oddBo87	49	9	146
evenBo27.oddBo2	23	94	442
evenBo25.oddBo16	25	80	228
evenBo19.oddBo62	31	34	255
evenBo14.oddBo22	36	74	190
evenBo22.oddBo20	28	76	317
evenBo44.oddBo20	6	76	125
evenBo39.oddBo12	11	84	276
evenBo42.oddBo1	8	95	126
evenBo12.oddBo14	38	82	222
evenBo21.oddBo89	29	7	132
evenBo40.oddBo5	10	91	286
evenBo11.oddBo95	39	1	95
evenBo3.oddBo19	47	77	112
evenBo12.oddBo6	38	90	111
evenBo21.oddBo1	29	95	138
evenBo37.oddBo80	13	16	608
evenBo38.oddBo55	12	41	191
evenBo27.oddBo8	23	88	705
evenBo30.oddBo53	20	43	344
evenBo25.oddBo27	25	69	258
evenBo20.oddBo93	30	3	171
evenBo49.oddBo6	1	90	68
evenBo2.oddBo76	48	20	165
evenBo35.oddBo54	15	42	235
evenBo3.oddBo85	47	11	100
evenBo17.oddBo93	33	3	183
evenBo49.oddBo47	1	49	98
evenBo49.oddBo29	1	67	110
evenBo49.oddBo36	1	60	180
evenBo16.oddBo93	34	3	123
evenBo33.oddBo1	17	95	296
evenBo43.oddBo16	7	80	160
evenBo43.oddBo29	7	67	259
evenBo35.oddBo72	15	24	724
evenBo1.oddBo4	49	92	135
evenBo42.oddBo88	8	8	425
evenBo36.oddBo7	14	89	200
evenBo30.oddBo29	20	67	250
evenBo41.oddBo2	9	94	129
evenBo28.oddBo25	22	71	391
evenBo46.oddBo41	4	55	445
evenBo5.oddBo5	45	91	143
evenBo14.oddBo13	36	83	198
evenBo28.oddBo61	22	35	535
evenBo50.oddBo47	0	49	190
evenBo16.oddBo23	34	73	146
evenBo39.oddBo7	11	89	183
evenBo4.oddBo80	46	16	93
evenBo9.oddBo17	41	79	243
evenBo4.oddBo6	46	90	146
evenBo34.oddBo4	16	92	230
evenBo13.oddBo23	37	73	88
evenBo18.oddBo87	32	9	169
evenBo8.oddBo94	42	2	84
evenBo40.oddBo96	10	0	93
evenBo15.oddBo95	35	1	299
evenBo11.oddBo25	39	71	182
evenBo9.oddBo2	41	94	251
evenBo5.oddBo95	45	1	152
evenBo20.oddBo69	30	27	189
evenBo19.oddBo94	31	2	80
evenBo5.oddBo6	45	90	119
evenBo38.oddBo53	12	43	249
evenBo19.oddBo69	31	27	251
evenBo18.oddBo92	32	4	128
evenBo2.oddBo72	48	24	133
evenBo23.oddBo79	27	17	649
evenBo44.oddBo33	6	63	331
evenBo22.oddBo85	28	11	258
evenBo15.oddBo5	35	91	489
evenBo24.oddBo75	26	21	574
evenBo45.oddBo67	5	29	303
evenBo44.oddBo2	6	94	115
evenBo5.oddBo67	45	29	217
evenBo40.oddBo7	10	89	156
evenBo37.oddBo57	13	39	358
evenBo5.oddBo96	45	0	102
evenBo15.oddBo89	35	7	169
evenBo15.oddBo46	35	50	332
evenBo8.oddBo27	42	69	531
evenBo3.oddBo73	47	23	123
evenBo35.oddBo7	15	89	200
evenBo8.oddBo75	42	21	290
evenBo32.oddBo56	18	40	200
evenBo24.oddBo19	26	77	195
evenBo7.oddBo4	43	92	106
evenBo4.oddBo18	46	78	196
evenBo18.oddBo80	32	16	476
evenBo21.oddBo90	29	6	113
evenBo15.oddBo92	35	4	126
evenBo5.oddBo70	45	26	195
evenBo20.oddBo84	30	12	520
evenBo13.oddBo87	37	9	125
evenBo40.oddBo19	10	77	224
evenBo8.oddBo45	42	51	337
evenBo32.oddBo82	18	14	543
evenBo4.oddBo74	46	22	134
evenBo14.oddBo37	36	59	304
evenBo14.oddBo9	36	87	719
evenBo8.oddBo82	42	14	225
evenBo36.oddBo69	14	27	908
evenBo6.oddBo3	44	93	140
evenBo48.oddBo74	2	22	700
evenBo7.oddBo89	43	7	167
evenBo10.oddBo7	40	89	77
evenBo24.oddBo57	26	39	320
evenBo50.oddBo75	0	21	883
evenBo50.oddBo57	0	39	175
evenBo22.oddBo34	28	62	458
evenBo7.oddBo73	43	23	156
evenBo47.oddBo19	3	77	130
evenBo16.oddBo28	34	68	632
evenBo8.oddBo81	42	15	177
evenBo48.oddBo52	2	44	117
evenBo38.oddBo10	12	86	253
evenBo22.oddBo19	28	77	187
evenBo18.oddBo25	32	71	200
evenBo12.oddBo83	38	13	166
evenBo48.oddBo13	2	83	128
evenBo11.oddBo81	39	15	148
evenBo14.oddBo34	36	62	263
evenBo29.oddBo96	21	0	140
evenBo49.oddBo76	1	20	640
evenBo5.oddBo94	45	2	59
evenBo13.oddBo96	37	0	113
evenBo28.oddBo14	22	82	235
evenBo9.oddBo29	41	67	701
evenBo10.oddBo82	40	14	236
evenBo44.oddBo95	6	1	72
evenBo38.oddBo88	12	8	370
evenBo37.oddBo89	13	7	618
evenBo13.oddBo90	37	6	65
evenBo32.oddBo2	18	94	174
evenBo4.oddBo68	46	28	166
evenBo18.oddBo96	32	0	91
evenBo21.oddBo86	29	10	194
evenBo41.oddBo23	9	73	212
evenBo5.oddBo36	45	60	223
evenBo47.oddBo25	3	71	183
evenBo2.oddBo66	48	30	182
evenBo7.oddBo5	43	91	184
evenBo11.oddBo19	39	77	174
evenBo5.oddBo23	45	73	139
evenBo50.oddBo95	0	1	112
evenBo1.oddBo82	49	14	173
evenBo1.oddBo69	49	27	174
evenBo2.oddBo22	48	74	119
evenBo2.oddBo16	48	80	141
evenBo42.oddBo76	8	20	855
evenBo8.oddBo41	42	55	333
evenBo6.oddBo68	44	28	168
evenBo29.oddBo95	21	1	171
evenBo45.oddBo52	5	44	164
evenBo3.oddBo38	47	58	142
evenBo9.oddBo95	41	1	136
evenBo39.oddBo89	11	7	512
evenBo2.oddBo31	48	65	102
evenBo48.oddBo38	2	58	136
evenBo13.oddBo31	37	65	338
evenBo35.oddBo94	15	2	297
evenBo23.oddBo74	27	22	351
evenBo28.oddBo15	22	81	222
evenBo50.oddBo91	0	5	116
evenBo25.oddBo92	25	4	130
evenBo47.oddBo30	3	66	153
evenBo2.oddBo9	48	87	91
evenBo20.oddBo28	30	68	509
evenBo37.oddBo91	13	5	593
evenBo8.oddBo83	42	13	149
evenBo2.oddBo40	48	56	148
evenBo29.oddBo14	21	82	246
evenBo50.oddBo92	0	4	127
evenBo5.oddBo9	45	87	159
evenBo32.oddBo78	18	18	601
evenBo1.oddBo78	49	18	155
evenBo1.oddBo96	49	0	58
evenBo30.oddBo88	20	8	181
evenBo3.oddBo71	47	25	89
evenBo5.oddBo11	45	85	100
evenBo32.oddBo54	18	42	280
evenBo26.oddBo87	24	9	393
evenBo39.oddBo73	11	23	631
evenBo11.oddBo27	39	69	449
evenBo3.oddBo48	47	48	163
evenBo49.oddBo59	1	37	174
evenBo22.oddBo84	28	12	474
evenBo49.oddBo5	1	91	168
evenBo13.oddBo20	37	76	178
evenBo4.oddBo40	46	56	133
evenBo3.oddBo14	47	82	119
evenBo46.oddBo8	4	88	131
evenBo45.oddBo28	5	68	335
evenBo7.oddBo82	43	14	184
evenBo46.oddBo50	4	46	239
evenBo27.oddBo33	23	63	240
evenBo50.oddBo56	0	40	175
evenBo46.oddBo21	4	75	159
evenBo21.oddBo64	29	32	148
evenBo16.oddBo6	34	90	662
evenBo9.oddBo74	41	22	197
evenBo32.oddBo7	18	89	598
evenBo13.oddBo14	37	82	125
evenBo2.oddBo42	48	54	242
evenBo2.oddBo1	48	95	119
evenBo37.oddBo5	13	91	175
evenBo47.oddBo14	3	82	212
evenBo1.oddBo25	49	71	170
evenBo8.oddBo7	42	89	105
evenBo12.oddBo23	38	73	106
evenBo46.oddBo5	4	91	159
evenBo5.oddBo93	45	3	180
evenBo2.oddBo94	48	2	83
evenBo1.oddBo3	49	93	147
evenBo36.oddBo95	14	1	124
evenBo12.oddBo1	38	95	112
evenBo4.oddBo72	46	24	150
evenBo3.oddBo88	47	8	68
evenBo28.oddBo94	22	2	180
evenBo20.oddBo94	30	2	93
evenBo2.oddBo61	48	35	148
evenBo17.oddBo21	33	75	233
evenBo42.oddBo2	8	94	213
evenBo40.oddBo1	10	95	162
evenBo28.oddBo87	22	9	385
evenBo27.oddBo21	23	75	267
evenBo4.oddBo16	46	80	222
evenBo1.oddBo64	49	32	145
evenBo46.oddBo34	4	62	621
evenBo44.oddBo42	6	54	317
evenBo49.oddBo78	1	18	358
evenBo6.oddBo11	44	85	193
evenBo21.oddBo17	29	79	306
evenBo40.oddBo15	10	81	525
evenBo47.oddBo94	3	2	149
evenBo16.oddBo85	34	11	174
evenBo48.oddBo84	2	12	363
evenBo1.oddBo75	49	21	170
evenBo2.oddBo67	48	29	147
evenBo23.oddBo86	27	10	523
evenBo15.oddBo91	35	5	184
evenBo22.oddBo27	28	69	386
evenBo9.oddBo92	41	4	101
evenBo35.oddBo96	15	0	206
evenBo4.oddBo83	46	13	117
evenBo28.oddBo93	22	3	235
evenBo50.oddBo30	0	66	624
evenBo46.oddBo66	4	30	784
evenBo47.oddBo9	3	87	170
evenBo7.oddBo29	43	67	555
evenBo26.oddBo12	24	84	218
evenBo29.oddBo92	21	4	401
evenBo3.oddBo74	47	22	121
evenBo50.oddBo50	0	46	184
evenBo47.oddBo3	3	93	145
evenBo48.oddBo50	2	46	139
evenBo47.oddBo18	3	78	308
evenBo41.oddBo87	9	9	280
evenBo7.oddBo88	43	8	102
evenBo11.oddBo3	39	93	180
evenBo25.oddBo14	25	82	197
evenBo44.oddBo1	6	95	99
evenBo39.oddBo31	11	65	432
evenBo20.oddBo95	30	1	164
evenBo38.oddBo4	12	92	201
evenBo50.oddBo52	0	44	160
evenBo8.oddBo72	42	24	144
evenBo3.oddBo1	47	95	96
evenBo17.oddBo96	33	0	145
evenBo46.oddBo26	4	70	137
evenBo4.oddBo20	46	76	131
evenBo11.oddBo89	39	7	126
evenBo26.oddBo96	24	0	106
evenBo26.oddBo19	24	77	200
evenBo7.oddBo71	43	25	149
evenBo48.oddBo11	2	85	143
evenBo46.oddBo94	4	2	115
evenBo32.oddBo75	18	21	1066
evenBo11.oddBo37	39	59	341
evenBo35.oddBo18	15	78	681
evenBo5.oddBo56	45	40	220
evenBo1.oddBo20	49	76	206
evenBo12.oddBo24	38	72	149
evenBo22.oddBo73	28	23	240
evenBo21.oddBo29	29	67	507
evenBo35.oddBo4	15	92	213
evenBo45.oddBo66	5	30	293
evenBo24.oddBo89	26	7	455
evenBo11.oddBo96	39	0	71
evenBo8.oddBo2	42	94	181
evenBo12.oddBo31	38	65	371
evenBo12.oddBo84	38	12	204
evenBo23.oddBo15	27	81	183
evenBo9.oddBo84	41	12	142
evenBo17.oddBo63	33	33	458
evenBo21.oddBo7	29	89	146
evenBo3.oddBo91	47	5	76
evenBo45.oddBo30	5	66	151
evenBo4.oddBo24	46	72	175
evenBo12.oddBo78	38	18	185
evenBo34.oddBo55	16	41	313
evenBo7.oddBo90	43	6	180
evenBo11.oddBo52	39	44	402
evenBo14.oddBo96	36	0	79
evenBo9.oddBo8	41	88	183
evenBo45.oddBo94	5	2	123
evenBo23.oddBo92	27	4	161
evenBo7.oddBo92	43	4	95
evenBo21.oddBo81	29	15	537
evenBo44.oddBo10	6	86	131
evenBo49.oddBo26	1	70	102
evenBo48.oddBo22	2	74	107
evenBo6.oddBo21	44	75	231
evenBo43.oddBo26	7	70	143
evenBo49.oddBo46	1	50	113
evenBo25.oddBo19	25	77	276
evenBo24.oddBo13	26	83	241
evenBo12.oddBo29	38	67	549
evenBo6.oddBo15	44	81	183
evenBo43.oddBo23	7	73	110
evenBo24.oddBo93	26	3	163
evenBo29.oddBo13	21	83	265
evenBo1.oddBo94	49	2	91
evenBo20.oddBo64	30	32	205
evenBo24.oddBo91	26	5	199
evenBo20.oddBo18	30	78	482
evenBo19.oddBo95	31	1	133
evenBo10.oddBo89	40	7	144
evenBo50.oddBo82	0	14	403
evenBo27.oddBo88	23	8	290
evenBo49.oddBo27	1	69	115
evenBo49.oddBo92	1	4	74
evenBo47.oddBo50	3	46	180
evenBo47.oddBo56	3	40	145
evenBo41.oddBo7	9	89	159
evenBo10.oddBo10	40	86	152
evenBo1.oddBo88	49	8	102
evenBo13.oddBo24	37	72	175
evenBo2.oddBo8	48	88	140
evenBo9.oddBo85	41	11	299
evenBo6.oddBo10	44	86	175
evenBo37.oddBo31	13	65	414
evenBo4.oddBo9	46	87	127
evenBo39.oddBo6	11	90	120
evenBo3.oddBo90	47	6	85
evenBo49.oddBo55	1	41	81
evenBo10.oddBo79	40	17	201
evenBo14.oddBo86	36	10	73
evenBo23.oddBo93	27	3	287
evenBo26.oddBo32	24	64	330
evenBo20.oddBo89	30	7	175
evenBo50.oddBo36	0	60	159
evenBo30.oddBo1	20	95	131
evenBo6.oddBo79	44	17	213
evenBo2.oddBo62	48	34	148
evenBo33.oddBo67	17	29	293
evenBo7.oddBo87	43	9	69
evenBo18.oddBo90	32	6	170
evenBo50.oddBo51	0	45	213
evenBo10.oddBo88	40	8	148
evenBo1.oddBo5	49	91	139
evenBo45.oddBo2	5	94	129
evenBo13.oddBo91	37	5	159
evenBo41.oddBo6	9	90	179
evenBo46.oddBo96	4	0	51
evenBo10.oddBo24	40	72	227
evenBo4.oddBo95	46	1	64
evenBo8.oddBo78	42	18	233
evenBo12.oddBo12	38	84	265
evenBo3.oddBo95	47	1	61
evenBo45.oddBo78	5	18	666
evenBo1.oddBo1	49	95	112
evenBo50.oddBo44	0	52	147
evenBo42.oddBo14	8	82	164
evenBo2.oddBo12	48	84	167
evenBo13.oddBo9	37	87	229
evenBo20.oddBo62	30	34	181
evenBo49.oddBo48	1	48	177
evenBo41.oddBo8	9	88	138
evenBo13.oddBo93	37	3	58
evenBo34.oddBo54	16	42	222
evenBo8.oddBo3	42	93	152
evenBo18.oddBo91	32	5	223
evenBo8.oddBo4	42	92	119
evenBo47.oddBo10	3	86	144
evenBo5.oddBo15	45	81	122
evenBo22.oddBo96	28	0	67
evenBo2.oddBo43	48	53	170
evenBo3.oddBo11	47	85	73
evenBo44.oddBo4	6	92	104
evenBo10.oddBo95	40	1	154
evenBo23.oddBo27	27	69	346
evenBo32.oddBo94	18	2	174
evenBo47.oddBo28	3	68	133
evenBo10.oddBo76	40	20	259
evenBo46.oddBo27	4	69	132
evenBo5.oddBo57	45	39	257
evenBo1.oddBo31	49	65	169
evenBo19.oddBo67	31	29	248
evenBo14.oddBo14	36	82	160
evenBo3.oddBo62	47	34	112
evenBo3.oddBo63	47	33	94
evenBo13.oddBo85	37	11	139
evenBo19.oddBo90	31	6	102
evenBo3.oddBo61	47	35	124
evenBo14.oddBo42	36	54	385
evenBo46.oddBo52	4	44	191
evenBo14.oddBo93	36	3	162
evenBo17.oddBo94	33	2	108
evenBo17.oddBo9	33	87	214
evenBo8.oddBo90	42	6	112
evenBo48.oddBo5	2	91	110
evenBo10.oddBo85	40	11	163
evenBo16.oddBo88	34	8	113
evenBo44.oddBo78	6	18	382
evenBo14.oddBo20	36	76	200
evenBo41.oddBo21	9	75	268
evenBo12.oddBo93	38	3	113
evenBo5.oddBo17	45	79	148
evenBo44.oddBo28	6	68	321
evenBo6.oddBo88	44	8	125
evenBo2.oddBo6	48	90	111
evenBo5.oddBo84	45	12	106
evenBo46.oddBo95	4	1	100
evenBo4.oddBo15	46	81	118
evenBo50.oddBo94	0	2	171
evenBo8.oddBo73	42	23	402
evenBo5.oddBo65	45	31	161
evenBo25.oddBo94	25	2	136
evenBo22.oddBo18	28	78	207
evenBo13.oddBo21	37	75	147
evenBo21.oddBo63	29	33	215
evenBo43.oddBo21	7	75	151
evenBo31.oddBo54	19	42	374
evenBo20.oddBo70	30	26	243
evenBo14.oddBo81	36	15	180
evenBo44.oddBo94	6	2	83
evenBo46.oddBo30	4	66	107
evenBo1.oddBo2	49	94	159
evenBo46.oddBo2	4	94	138
evenBo16.oddBo20	34	76	144
evenBo3.oddBo76	47	20	156
evenBo26.oddBo16	24	80	215
evenBo2.oddBo70	48	26	144
evenBo24.oddBo95	26	1	139
evenBo27.oddBo20	23	76	260
evenBo5.oddBo78	45	18	161
evenBo30.oddBo95	20	1	123
evenBo31.oddBo95	19	1	254
evenBo1.oddBo8	49	88	83
evenBo33.oddBo2	17	94	186
evenBo43.oddBo20	7	76	118
evenBo11.oddBo90	39	6	126
evenBo8.oddBo18	42	78	227
evenBo13.oddBo44	37	52	254
evenBo1.oddBo68	49	28	130
evenBo10.oddBo1	40	95	321
evenBo10.oddBo87	40	9	123
evenBo9.oddBo10	41	86	159
evenBo15.oddBo22	35	74	213
evenBo12.oddBo92	38	4	165
evenBo3.oddBo86	47	10	56
evenBo5.oddBo4	45	92	127
evenBo39.oddBo2	11	94	159
evenBo29.oddBo94	21	2	128
evenBo4.oddBo38	46	58	126
evenBo19.oddBo87	31	9	159
evenBo50.oddBo13	0	83	112
evenBo43.oddBo19	7	77	183
evenBo27.oddBo95	23	1	109
evenBo47.oddBo96	3	0	81
evenBo13.oddBo3	37	93	134
evenBo35.oddBo88	15	8	385
evenBo49.oddBo41	1	55	132
evenBo48.oddBo4	2	92	109
evenBo19.oddBo92	31	4	120
evenBo14.oddBo82	36	14	211
evenBo45.oddBo25	5	71	170
evenBo2.oddBo38	48	58	226
evenBo49.oddBo3	1	93	127
evenBo29.oddBo88	21	8	177
evenBo1.oddBo72	49	24	130
evenBo7.oddBo93	43	3	112
evenBo12.oddBo5	38	91	187
evenBo4.oddBo63	46	33	182
evenBo6.oddBo70	44	26	154
evenBo43.oddBo14	7	82	260
evenBo6.oddBo94	44	2	138
evenBo45.oddBo27	5	69	190
evenBo7.oddBo69	43	27	179
evenBo33.oddBo95	17	1	99
evenBo23.oddBo18	27	78	262
evenBo50.oddBo5	0	91	165
evenBo9.oddBo81	41	15	256
evenBo32.oddBo55	18	41	198
evenBo47.oddBo95	3	1	126
evenBo3.oddBo10	47	86	109
evenBo15.oddBo14	35	82	164
evenBo18.oddBo86	32	10	182
evenBo14.oddBo26	36	70	252
evenBo9.oddBo11	41	85	157
evenBo10.oddBo93	40	3	122
evenBo3.oddBo39	47	57	114
evenBo1.oddBo65	49	31	162
evenBo13.oddBo84	37	12	118
evenBo35.oddBo56	15	40	194
evenBo34.oddBo95	16	1	240
evenBo50.oddBo96	0	0	109
evenBo3.oddBo13	47	83	94
evenBo42.oddBo18	8	78	214
evenBo1.oddBo39	49	57	155
evenBo12.oddBo96	38	0	138
evenBo1.oddBo33	49	63	174
evenBo5.oddBo74	45	22	172
evenBo1.oddBo91	49	5	118
evenBo16.oddBo3	34	93	157
evenBo41.oddBo96	9	0	150
evenBo4.oddBo34	46	62	141
evenBo49.oddBo4	1	92	110
evenBo1.oddBo12	49	84	127
evenBo42.oddBo22	8	74	191
evenBo7.oddBo35	43	61	199
evenBo15.oddBo25	35	71	208
evenBo45.oddBo23	5	73	86
evenBo24.oddBo23	26	73	165
evenBo45.oddBo26	5	70	148
evenBo44.oddBo22	6	74	132
evenBo4.oddBo17	46	79	109
evenBo16.oddBo83	34	13	178
evenBo2.oddBo86	48	10	88
evenBo1.oddBo89	49	7	116
evenBo9.oddBo80	41	16	124
evenBo10.oddBo96	40	0	152
evenBo18.oddBo8	32	88	203
evenBo4.oddBo51	46	45	187
evenBo5.oddBo77	45	19	185
evenBo42.oddBo9	8	87	190
evenBo2.oddBo7	48	89	154
evenBo1.oddBo36	49	60	141
evenBo7.oddBo11	43	85	179
evenBo4.oddBo49	46	47	216
evenBo7.oddBo86	43	10	93
evenBo43.oddBo18	7	78	178
evenBo26.oddBo17	24	79	198
evenBo22.oddBo91	28	5	121
evenBo49.oddBo13	1	83	132
evenBo9.oddBo91	41	5	210
evenBo41.oddBo1	9	95	222
evenBo48.oddBo32	2	64	142
evenBo12.oddBo88	38	8	172
evenBo1.oddBo95	49	1	129
evenBo43.oddBo2	7	94	124
evenBo2.oddBo47	48	49	211
evenBo1.oddBo93	49	3	144
evenBo44.oddBo24	6	72	132
evenBo9.oddBo16	41	80	205
evenBo25.oddBo88	25	8	207
evenBo6.oddBo8	44	88	145
evenBo26.oddBo94	24	2	175
evenBo5.oddBo81	45	15	185
evenBo3.oddBo4	47	92	106
evenBo8.oddBo84	42	12	151
evenBo2.oddBo92	48	4	117
evenBo38.oddBo26	12	70	824
evenBo8.oddBo86	42	10	79
evenBo4.oddBo66	46	30	87
evenBo45.oddBo24	5	72	163
evenBo7.oddBo3	43	93	96
evenBo6.oddBo23	44	73	144
evenBo48.oddBo8	2	88	147
evenBo18.oddBo1	32	95	163
evenBo24.oddBo94	26	2	87
evenBo9.oddBo93	41	3	114
evenBo6.oddBo12	44	84	121
evenBo35.oddBo2	15	94	250
evenBo43.oddBo3	7	93	149
evenBo45.oddBo32	5	64	154
evenBo47.oddBo5	3	91	167
evenBo44.oddBo26	6	70	132
evenBo37.oddBo96	13	0	108
evenBo3.oddBo47	47	49	246
evenBo1.oddBo83	49	13	177
evenBo43.oddBo32	7	64	196
evenBo13.oddBo11	37	85	441
evenBo49.oddBo53	1	43	104
evenBo15.oddBo4	35	92	181
evenBo50.oddBo4	0	92	126
evenBo49.oddBo12	1	84	77
evenBo2.oddBo73	48	23	151
evenBo1.oddBo71	49	25	127
evenBo4.oddBo89	46	7	141
evenBo13.oddBo94	37	2	63
evenBo6.oddBo7	44	89	110
evenBo50.oddBo93	0	3	123
evenBo47.oddBo21	3	75	176
evenBo14.oddBo1	36	95	153
evenBo1.oddBo86	49	10	93
evenBo49.oddBo81	1	15	296
evenBo9.oddBo13	41	83	152
evenBo4.oddBo82	46	14	105
evenBo12.oddBo19	38	77	124
evenBo46.oddBo1	4	95	118
evenBo21.oddBo18	29	78	356
evenBo49.oddBo11	1	85	119
evenBo6.oddBo83	44	13	219
evenBo5.oddBo39	45	57	146
evenBo6.oddBo17	44	79	142
evenBo32.oddBo95	18	1	145
evenBo35.oddBo87	15	9	353
evenBo24.oddBo22	26	74	159
evenBo20.oddBo96	30	0	77
evenBo19.oddBo9	31	87	159
evenBo48.oddBo23	2	73	54
evenBo19.oddBo23	31	73	227
evenBo2.oddBo18	48	78	121
evenBo43.oddBo50	7	46	191
evenBo42.oddBo17	8	79	190
evenBo31.oddBo53	19	43	269
evenBo43.oddBo1	7	95	92
evenBo49.oddBo83	1	13	244
evenBo11.oddBo78	39	18	184
evenBo48.oddBo46	2	50	127
evenBo3.oddBo17	47	79	103
evenBo13.oddBo95	37	1	79
evenBo6.oddBo9	44	87	129
evenBo44.oddBo5	6	91	140
evenBo3.oddBo7	47	89	97
evenBo5.oddBo79	45	17	130
evenBo37.oddBo92	13	4	643
evenBo2.oddBo32	48	64	162
evenBo1.oddBo92	49	4	71
evenBo5.oddBo91	45	5	155
evenBo12.oddBo4	38	92	89
evenBo24.oddBo14	26	82	157
evenBo5.oddBo73	45	23	179
evenBo11.oddBo35	39	61	236
evenBo4.oddBo75	46	21	165
evenBo50.oddBo2	0	94	130
evenBo14.oddBo4	36	92	110
evenBo49.oddBo15	1	81	115
evenBo6.oddBo16	44	80	144
evenBo48.oddBo93	2	3	119
evenBo5.oddBo85	45	11	131
evenBo49.oddBo24	1	72	113
evenBo27.oddBo96	23	0	97
evenBo1.oddBo23	49	73	81
evenBo1.oddBo22	49	74	51
evenBo8.oddBo79	42	17	191
evenBo11.oddBo88	39	8	88
evenBo7.oddBo77	43	19	188
evenBo1.oddBo15	49	81	90
evenBo11.oddBo80	39	16	144
evenBo39.oddBo96	11	0	95
evenBo46.oddBo10	4	86	108
evenBo48.oddBo41	2	55	144
evenBo35.oddBo3	15	93	182
evenBo47.oddBo13	3	83	166
evenBo45.oddBo3	5	93	89
evenBo15.oddBo3	35	93	155
evenBo4.oddBo2	46	94	112
evenBo34.oddBo96	16	0	122
evenBo36.oddBo96	14	0	141
evenBo4.oddBo35	46	61	156
evenBo43.oddBo22	7	74	131
evenBo26.oddBo86	24	10	516
evenBo37.oddBo3	13	93	182
evenBo19.oddBo66	31	30	175
evenBo33.oddBo96	17	0	124
evenBo4.oddBo70	46	26	141
evenBo50.oddBo3	0	93	128
evenBo1.oddBo19	49	77	100
evenBo7.oddBo13	43	83	115
evenBo3.oddBo72	47	24	108
evenBo1.oddBo10	49	86	104
evenBo10.oddBo8	40	88	94
evenBo8.oddBo93	42	3	163
evenBo48.oddBo12	2	84	153
evenBo8.oddBo76	42	20	259
evenBo5.oddBo18	45	78	169
evenBo1.oddBo40	49	56	164
evenBo7.oddBo80	43	16	90
evenBo1.oddBo63	49	33	164
evenBo1.oddBo14	49	82	89
evenBo4.oddBo56	46	40	164
evenBo15.oddBo85	35	11	140
evenBo14.oddBo95	36	1	84
evenBo2.oddBo84	48	12	73
evenBo13.oddBo92	37	4	67
evenBo10.oddBo4	40	92	109
evenBo19.oddBo24	31	72	136
evenBo49.oddBo25	1	71	118
evenBo22.oddBo6	28	90	161
evenBo13.oddBo86	37	10	116
evenBo37.oddBo55	13	41	174
evenBo20.oddBo88	30	8	142
evenBo25.oddBo93	25	3	154
evenBo17.oddBo87	33	9	187
evenBo16.oddBo81	34	15	329
evenBo1.oddBo60	49	36	158
evenBo22.oddBo74	28	22	336
evenBo7.oddBo84	43	12	148
evenBo26.oddBo60	24	36	407
evenBo3.oddBo69	47	27	101
evenBo13.oddBo7	37	89	115
evenBo7.oddBo9	43	87	130
evenBo48.oddBo14	2	82	161
evenBo50.oddBo42	0	54	147
evenBo46.oddBo29	4	67	119
evenBo4.oddBo79	46	17	107
evenBo19.oddBo68	31	28	140
evenBo47.oddBo55	3	41	125
evenBo7.oddBo95	43	1	115
evenBo47.oddBo27	3	69	140
evenBo6.oddBo2	44	94	123
evenBo12.oddBo7	38	89	124
evenBo3.oddBo78	47	18	113
evenBo50.oddBo16	0	80	131
evenBo7.oddBo8	43	88	105
evenBo5.oddBo13	45	83	130
evenBo5.oddBo14	45	82	127
evenBo22.oddBo86	28	10	269
evenBo31.oddBo94	19	2	197
