spot_id	x	y	legnum
evenBo46.oddBo10	4	86	1698
evenBo7.oddBo17	43	79	401
evenBo5.oddBo29	45	67	954
evenBo5.oddBo10	45	86	510
evenBo7.oddBo14	43	82	770
evenBo45.oddBo49	5	47	1027
evenBo4.oddBo56	46	40	1962
evenBo25.oddBo15	25	81	939
evenBo36.oddBo8	14	88	1038
evenBo3.oddBo11	47	85	556
evenBo11.oddBo5	39	91	300
evenBo7.oddBo69	43	27	831
evenBo46.oddBo3	4	93	1328
evenBo32.oddBo28	18	68	3611
evenBo14.oddBo10	36	86	718
evenBo16.oddBo6	34	90	1389
evenBo13.oddBo14	37	82	569
evenBo3.oddBo60	47	36	270
evenBo13.oddBo27	37	69	1937
evenBo7.oddBo9	43	87	828
evenBo45.oddBo11	5	85	2182
evenBo3.oddBo63	47	33	403
evenBo4.oddBo14	46	82	1606
evenBo22.oddBo17	28	79	961
evenBo37.oddBo2	13	94	878
evenBo48.oddBo42	2	54	649
evenBo49.oddBo46	1	50	769
evenBo3.oddBo51	47	45	531
evenBo1.oddBo24	49	72	617
evenBo46.oddBo60	4	36	1944
evenBo10.oddBo21	40	75	2154
evenBo2.oddBo53	48	43	1732
evenBo1.oddBo43	49	53	712
evenBo47.oddBo30	3	66	3098
evenBo28.oddBo4	22	92	528
evenBo4.oddBo67	46	29	608
evenBo5.oddBo62	45	34	949
evenBo1.oddBo19	49	77	849
evenBo5.oddBo53	45	43	2349
evenBo17.oddBo2	33	94	908
evenBo9.oddBo43	41	53	2151
evenBo13.oddBo22	37	74	1690
evenBo41.oddBo7	9	89	982
evenBo46.oddBo61	4	35	2197
evenBo17.oddBo64	33	32	3250
evenBo9.oddBo64	41	32	2305
evenBo21.oddBo13	29	83	1545
evenBo31.oddBo4	19	92	807
evenBo43.oddBo8	7	88	1194
evenBo50.oddBo10	0	86	214
evenBo1.oddBo55	49	41	847
evenBo47.oddBo35	3	61	15251
evenBo3.oddBo58	47	38	412
evenBo30.oddBo23	20	73	2278
evenBo44.oddBo49	6	47	2109
evenBo3.oddBo13	47	83	318
evenBo2.oddBo60	48	36	810
evenBo22.oddBo15	28	81	3068
evenBo40.oddBo26	10	70	8468
evenBo48.oddBo26	2	70	4941
evenBo2.oddBo35	48	61	413
evenBo23.oddBo16	27	80	1179
evenBo38.oddBo6	12	90	971
evenBo48.oddBo51	2	45	1436
evenBo12.oddBo10	38	86	303
evenBo19.oddBo12	31	84	1032
evenBo4.oddBo16	46	80	553
evenBo46.oddBo63	4	33	1827
evenBo10.oddBo4	40	92	1168
evenBo26.oddBo25	24	71	2182
evenBo4.oddBo39	46	57	3589
evenBo2.oddBo55	48	41	560
evenBo11.oddBo66	39	30	1640
evenBo45.oddBo61	5	35	3566
evenBo15.oddBo3	35	93	598
evenBo25.oddBo16	25	80	1631
evenBo49.oddBo14	1	82	1837
evenBo5.oddBo28	45	68	945
evenBo44.oddBo6	6	90	782
evenBo49.oddBo29	1	67	1646
evenBo9.oddBo21	41	75	2539
evenBo47.oddBo54	3	42	10801
evenBo26.oddBo11	24	85	1464
evenBo47.oddBo13	3	83	1757
evenBo35.oddBo6	15	90	463
evenBo47.oddBo46	3	50	1135
evenBo20.oddBo6	30	90	588
evenBo2.oddBo7	48	89	973
evenBo36.oddBo3	14	93	843
evenBo25.oddBo23	25	73	786
evenBo23.oddBo1	27	95	803
evenBo6.oddBo65	44	31	1567
evenBo48.oddBo50	2	46	1052
evenBo36.oddBo17	14	79	1862
evenBo5.oddBo13	45	83	2087
evenBo4.oddBo27	46	69	1332
evenBo33.oddBo7	17	89	777
evenBo2.oddBo64	48	32	1474
evenBo22.oddBo18	28	78	564
evenBo40.oddBo3	10	93	1634
evenBo8.oddBo60	42	36	5922
evenBo20.oddBo19	30	77	2037
evenBo39.oddBo4	11	92	656
evenBo8.oddBo4	42	92	1170
evenBo16.oddBo5	34	91	1128
evenBo49.oddBo40	1	56	1015
evenBo31.oddBo15	19	81	1955
evenBo32.oddBo26	18	70	2087
evenBo3.oddBo6	47	90	548
evenBo3.oddBo49	47	47	458
evenBo44.oddBo10	6	86	521
evenBo38.oddBo7	12	89	754
evenBo20.oddBo29	30	67	2877
evenBo44.oddBo36	6	60	3339
evenBo2.oddBo4	48	92	880
evenBo5.oddBo60	45	36	487
evenBo37.oddBo5	13	91	1560
evenBo3.oddBo48	47	48	387
evenBo47.oddBo8	3	88	681
evenBo17.oddBo1	33	95	1667
evenBo11.oddBo68	39	28	681
evenBo17.oddBo12	33	84	8189
evenBo47.oddBo42	3	54	962
evenBo44.oddBo48	6	48	1168
evenBo13.oddBo69	37	27	2608
evenBo38.oddBo18	12	78	1957
evenBo9.oddBo10	41	86	523
evenBo4.oddBo69	46	27	2549
evenBo9.oddBo20	41	76	1113
evenBo18.oddBo64	32	32	4221
evenBo40.oddBo4	10	92	1632
evenBo50.oddBo26	0	70	3632
evenBo1.oddBo18	49	78	1595
evenBo8.oddBo27	42	69	3485
evenBo25.oddBo22	25	74	1671
evenBo8.oddBo70	42	26	1065
evenBo49.oddBo13	1	83	810
evenBo1.oddBo58	49	38	1802
evenBo41.oddBo1	9	95	947
evenBo39.oddBo9	11	87	1056
evenBo1.oddBo53	49	43	866
evenBo43.oddBo9	7	87	931
evenBo8.oddBo6	42	90	354
evenBo9.oddBo23	41	73	1543
evenBo12.oddBo9	38	87	2436
evenBo50.oddBo1	0	95	576
evenBo11.oddBo8	39	88	552
evenBo23.oddBo13	27	83	1395
evenBo39.oddBo8	11	88	915
evenBo3.oddBo12	47	84	590
evenBo46.oddBo45	4	51	542
evenBo43.oddBo4	7	92	339
evenBo7.oddBo1	43	95	745
evenBo37.oddBo9	13	87	1266
evenBo7.oddBo30	43	66	4057
evenBo4.oddBo37	46	59	2944
evenBo34.oddBo5	16	91	961
evenBo3.oddBo22	47	74	886
evenBo41.oddBo10	9	86	4228
evenBo2.oddBo42	48	54	380
evenBo8.oddBo32	42	64	2295
evenBo10.oddBo5	40	91	407
evenBo4.oddBo66	46	30	150
evenBo50.oddBo40	0	56	698
evenBo30.oddBo9	20	87	1701
evenBo1.oddBo7	49	89	450
evenBo3.oddBo57	47	39	1339
evenBo18.oddBo7	32	89	474
evenBo50.oddBo36	0	60	314
evenBo40.oddBo18	10	78	2082
evenBo26.oddBo8	24	88	1598
evenBo50.oddBo43	0	53	354
evenBo11.oddBo1	39	95	1423
evenBo23.oddBo11	27	85	1013
evenBo49.oddBo51	1	45	958
evenBo8.oddBo57	42	39	10485
evenBo36.oddBo1	14	95	1553
evenBo2.oddBo49	48	47	193
evenBo1.oddBo31	49	65	482
evenBo9.oddBo7	41	89	2173
evenBo30.oddBo27	20	69	1715
evenBo28.oddBo11	22	85	868
evenBo1.oddBo39	49	57	1546
evenBo9.oddBo70	41	26	556
evenBo14.oddBo11	36	85	1133
evenBo32.oddBo13	18	83	1476
evenBo2.oddBo40	48	56	513
evenBo5.oddBo56	45	40	631
evenBo6.oddBo12	44	84	981
evenBo27.oddBo18	23	78	1232
evenBo35.oddBo2	15	94	687
evenBo11.oddBo24	39	72	1023
evenBo5.oddBo42	45	54	1162
evenBo8.oddBo24	42	72	1845
evenBo8.oddBo3	42	93	1014
evenBo20.oddBo4	30	92	1035
evenBo5.oddBo67	45	29	207
evenBo3.oddBo43	47	53	4519
evenBo35.oddBo12	15	84	1793
evenBo5.oddBo18	45	78	241
evenBo18.oddBo6	32	90	350
evenBo47.oddBo62	3	34	1933
evenBo10.oddBo14	40	82	1098
evenBo47.oddBo4	3	92	412
evenBo23.oddBo9	27	87	2400
evenBo47.oddBo6	3	90	405
evenBo9.oddBo26	41	70	3912
evenBo49.oddBo39	1	57	713
evenBo1.oddBo60	49	36	676
evenBo31.oddBo17	19	79	486
evenBo4.oddBo13	46	83	936
evenBo2.oddBo28	48	68	757
evenBo11.oddBo7	39	89	509
evenBo4.oddBo9	46	87	870
evenBo1.oddBo69	49	27	294
evenBo25.oddBo11	25	85	672
evenBo35.oddBo1	15	95	781
evenBo8.oddBo14	42	82	1678
evenBo10.oddBo20	40	76	1041
evenBo21.oddBo5	29	91	1711
evenBo49.oddBo35	1	61	494
evenBo6.oddBo68	44	28	899
evenBo2.oddBo14	48	82	892
evenBo10.oddBo10	40	86	923
evenBo6.oddBo52	44	44	3281
evenBo31.oddBo26	19	70	2511
evenBo21.oddBo17	29	79	1646
evenBo27.oddBo27	23	69	739
evenBo35.oddBo7	15	89	1448
evenBo33.oddBo14	17	82	2453
evenBo44.oddBo47	6	49	1768
evenBo4.oddBo68	46	28	588
evenBo50.oddBo46	0	50	538
evenBo2.oddBo22	48	74	695
evenBo7.oddBo12	43	84	1640
evenBo20.oddBo2	30	94	453
evenBo25.oddBo24	25	72	1781
evenBo48.oddBo8	2	88	812
evenBo2.oddBo15	48	81	279
evenBo1.oddBo35	49	61	253
evenBo3.oddBo36	47	60	1090
evenBo47.oddBo14	3	82	1825
evenBo25.oddBo25	25	71	2263
evenBo15.oddBo26	35	70	3293
evenBo45.oddBo29	5	67	1217
evenBo2.oddBo5	48	91	662
evenBo10.oddBo34	40	62	2066
evenBo28.oddBo33	22	63	1850
evenBo1.oddBo6	49	90	487
evenBo49.oddBo9	1	87	554
evenBo24.oddBo13	26	83	2545
evenBo43.oddBo45	7	51	3254
evenBo22.oddBo20	28	76	1326
evenBo44.oddBo35	6	61	4681
evenBo5.oddBo27	45	69	259
evenBo3.oddBo45	47	51	856
evenBo1.oddBo11	49	85	945
evenBo15.oddBo31	35	65	1468
evenBo7.oddBo18	43	78	346
evenBo4.oddBo21	46	75	1840
evenBo25.oddBo7	25	89	2743
evenBo2.oddBo69	48	27	1282
evenBo7.oddBo54	43	42	2322
evenBo39.oddBo1	11	95	631
evenBo5.oddBo68	45	28	462
evenBo6.oddBo17	44	79	865
evenBo49.oddBo17	1	79	723
evenBo1.oddBo17	49	79	335
evenBo12.oddBo11	38	85	399
evenBo49.oddBo55	1	41	1344
evenBo22.oddBo3	28	93	964
evenBo26.oddBo36	24	60	5395
evenBo9.oddBo13	41	83	453
evenBo48.oddBo43	2	53	317
evenBo8.oddBo11	42	85	1114
evenBo45.oddBo4	5	92	600
evenBo7.oddBo56	43	40	2174
evenBo1.oddBo16	49	80	277
evenBo28.oddBo21	22	75	5170
evenBo44.oddBo4	6	92	666
evenBo13.oddBo8	37	88	1181
evenBo4.oddBo4	46	92	274
evenBo47.oddBo5	3	91	1808
evenBo15.oddBo4	35	92	372
evenBo49.oddBo15	1	81	1072
evenBo2.oddBo51	48	45	927
evenBo26.oddBo3	24	93	538
evenBo2.oddBo59	48	37	259
evenBo14.oddBo20	36	76	1006
evenBo2.oddBo52	48	44	913
evenBo48.oddBo3	2	93	1506
evenBo21.oddBo4	29	92	597
evenBo13.oddBo9	37	87	448
evenBo1.oddBo38	49	58	837
evenBo22.oddBo12	28	84	809
evenBo39.oddBo3	11	93	604
evenBo13.oddBo20	37	76	1587
evenBo15.oddBo13	35	83	1200
evenBo37.oddBo18	13	78	1161
evenBo16.oddBo9	34	87	434
evenBo24.oddBo10	26	86	2881
evenBo1.oddBo34	49	62	342
evenBo36.oddBo27	14	69	1659
evenBo5.oddBo64	45	32	1116
evenBo1.oddBo70	49	26	728
evenBo6.oddBo10	44	86	328
evenBo3.oddBo50	47	46	339
evenBo4.oddBo28	46	68	1288
evenBo45.oddBo7	5	89	638
evenBo11.oddBo15	39	81	697
evenBo2.oddBo2	48	94	265
evenBo37.oddBo7	13	89	716
evenBo3.oddBo21	47	75	326
evenBo24.oddBo2	26	94	919
evenBo19.oddBo4	31	92	419
evenBo10.oddBo15	40	81	693
evenBo50.oddBo39	0	57	552
evenBo48.oddBo46	2	50	396
evenBo4.oddBo24	46	72	799
evenBo47.oddBo12	3	84	1381
evenBo7.oddBo8	43	88	713
evenBo28.oddBo26	22	70	2230
evenBo31.oddBo12	19	84	2258
evenBo30.oddBo22	20	74	2246
evenBo10.oddBo18	40	78	706
evenBo2.oddBo46	48	50	994
evenBo7.oddBo27	43	69	825
evenBo14.oddBo7	36	89	1376
evenBo2.oddBo41	48	55	307
evenBo9.oddBo17	41	79	990
evenBo30.oddBo4	20	92	802
evenBo1.oddBo5	49	91	763
evenBo14.oddBo12	36	84	701
evenBo50.oddBo48	0	48	1009
evenBo36.oddBo7	14	89	607
evenBo24.oddBo9	26	87	626
evenBo29.oddBo10	21	86	1088
evenBo9.oddBo16	41	80	539
evenBo4.oddBo12	46	84	532
evenBo23.oddBo8	27	88	1976
evenBo50.oddBo32	0	64	909
evenBo49.oddBo49	1	47	659
evenBo50.oddBo3	0	93	839
evenBo4.oddBo6	46	90	447
evenBo6.oddBo21	44	75	855
evenBo32.oddBo18	18	78	1281
evenBo10.oddBo19	40	77	1127
evenBo36.oddBo6	14	90	515
evenBo6.oddBo60	44	36	1027
evenBo12.oddBo13	38	83	578
evenBo12.oddBo2	38	94	523
evenBo26.oddBo4	24	92	593
evenBo1.oddBo28	49	68	527
evenBo17.oddBo4	33	92	690
evenBo32.oddBo48	18	48	3129
evenBo44.oddBo51	6	45	1095
evenBo3.oddBo65	47	31	480
evenBo46.oddBo11	4	85	1997
evenBo7.oddBo32	43	64	5123
evenBo2.oddBo8	48	88	1250
evenBo47.oddBo38	3	58	1104
evenBo6.oddBo62	44	34	569
evenBo16.oddBo12	34	84	958
evenBo4.oddBo3	46	93	1443
evenBo48.oddBo41	2	55	1234
evenBo7.oddBo61	43	35	3068
evenBo15.oddBo8	35	88	244
evenBo4.oddBo42	46	54	904
evenBo39.oddBo48	11	48	2262
evenBo5.oddBo19	45	77	200
evenBo15.oddBo46	35	50	1621
evenBo4.oddBo18	46	78	1156
evenBo10.oddBo9	40	87	293
evenBo22.oddBo5	28	91	847
evenBo28.oddBo18	22	78	765
evenBo7.oddBo7	43	89	909
evenBo46.oddBo2	4	94	627
evenBo28.oddBo16	22	80	1569
evenBo2.oddBo29	48	67	934
evenBo6.oddBo61	44	35	1422
evenBo46.oddBo46	4	50	1380
evenBo34.oddBo6	16	90	332
evenBo33.oddBo6	17	90	636
evenBo20.oddBo10	30	86	3027
evenBo2.oddBo24	48	72	438
evenBo2.oddBo58	48	38	912
evenBo13.oddBo32	37	64	2303
evenBo4.oddBo33	46	63	723
evenBo6.oddBo3	44	93	1184
evenBo46.oddBo48	4	48	809
evenBo12.oddBo47	38	49	2139
evenBo42.oddBo6	8	90	1099
evenBo46.oddBo5	4	91	648
evenBo49.oddBo7	1	89	424
evenBo49.oddBo34	1	62	820
evenBo26.oddBo12	24	84	884
evenBo3.oddBo23	47	73	312
evenBo1.oddBo40	49	56	589
evenBo5.oddBo35	45	61	1132
evenBo10.oddBo32	40	64	1275
evenBo5.oddBo26	45	70	344
evenBo2.oddBo18	48	78	227
evenBo23.oddBo14	27	82	904
evenBo45.oddBo6	5	90	1400
evenBo32.oddBo12	18	84	783
evenBo28.oddBo27	22	69	895
evenBo2.oddBo63	48	33	1336
evenBo9.oddBo67	41	29	1880
evenBo7.oddBo13	43	83	664
evenBo3.oddBo44	47	52	843
evenBo1.oddBo30	49	66	497
evenBo12.oddBo5	38	91	288
evenBo5.oddBo12	45	84	303
evenBo2.oddBo50	48	46	231
evenBo47.oddBo43	3	53	1134
evenBo7.oddBo10	43	86	239
evenBo1.oddBo42	49	54	424
evenBo3.oddBo2	47	94	268
evenBo4.oddBo29	46	67	570
evenBo45.oddBo46	5	50	1017
evenBo1.oddBo12	49	84	298
evenBo2.oddBo33	48	63	677
evenBo2.oddBo45	48	51	719
evenBo14.oddBo8	36	88	1117
evenBo14.oddBo5	36	91	1386
evenBo17.oddBo11	33	85	1254
evenBo5.oddBo69	45	27	325
evenBo50.oddBo14	0	82	711
evenBo18.oddBo70	32	26	1725
evenBo5.oddBo70	45	26	522
evenBo4.oddBo22	46	74	1108
evenBo8.oddBo66	42	30	1198
evenBo24.oddBo4	26	92	687
evenBo44.oddBo8	6	88	601
evenBo23.oddBo2	27	94	579
evenBo38.oddBo4	12	92	924
evenBo29.oddBo15	21	81	1082
evenBo7.oddBo20	43	76	432
evenBo5.oddBo2	45	94	1317
evenBo11.oddBo6	39	90	316
evenBo3.oddBo8	47	88	557
evenBo10.oddBo33	40	63	1604
evenBo50.oddBo6	0	90	518
evenBo50.oddBo2	0	94	894
evenBo4.oddBo55	46	41	1404
evenBo37.oddBo8	13	88	541
evenBo22.oddBo30	28	66	1114
evenBo10.oddBo6	40	90	586
evenBo5.oddBo59	45	37	671
evenBo6.oddBo18	44	78	735
evenBo1.oddBo65	49	31	812
evenBo10.oddBo28	40	68	3086
evenBo23.oddBo18	27	78	1154
evenBo12.oddBo4	38	92	600
evenBo8.oddBo18	42	78	1614
evenBo5.oddBo23	45	73	656
evenBo35.oddBo3	15	93	1012
evenBo4.oddBo57	46	39	388
evenBo1.oddBo51	49	45	385
evenBo7.oddBo15	43	81	435
evenBo30.oddBo2	20	94	321
evenBo16.oddBo10	34	86	690
evenBo11.oddBo4	39	92	274
evenBo32.oddBo10	18	86	1224
evenBo13.oddBo4	37	92	883
evenBo30.oddBo1	20	95	413
evenBo2.oddBo47	48	49	333
evenBo9.oddBo15	41	81	534
evenBo48.oddBo10	2	86	1234
evenBo5.oddBo6	45	90	458
evenBo3.oddBo20	47	76	333
evenBo3.oddBo33	47	63	348
evenBo41.oddBo6	9	90	856
evenBo31.oddBo13	19	83	1128
evenBo1.oddBo44	49	52	166
evenBo4.oddBo25	46	71	548
evenBo5.oddBo25	45	71	488
evenBo49.oddBo2	1	94	659
evenBo50.oddBo49	0	47	680
evenBo2.oddBo36	48	60	467
evenBo1.oddBo29	49	67	368
evenBo46.oddBo7	4	89	460
evenBo1.oddBo4	49	92	339
evenBo47.oddBo1	3	95	395
evenBo1.oddBo1	49	95	459
evenBo2.oddBo17	48	79	635
evenBo6.oddBo7	44	89	264
evenBo1.oddBo21	49	75	1029
evenBo10.oddBo8	40	88	391
evenBo31.oddBo5	19	91	689
evenBo48.oddBo1	2	95	454
evenBo9.oddBo14	41	82	389
evenBo1.oddBo54	49	42	1144
evenBo31.oddBo2	19	94	757
evenBo15.oddBo17	35	79	1044
evenBo9.oddBo41	41	55	2242
evenBo44.oddBo7	6	89	738
evenBo25.oddBo2	25	94	533
evenBo6.oddBo4	44	92	222
evenBo12.oddBo1	38	95	745
evenBo47.oddBo44	3	52	332
evenBo1.oddBo57	49	39	304
evenBo15.oddBo19	35	77	930
evenBo7.oddBo11	43	85	750
evenBo5.oddBo4	45	92	384
evenBo7.oddBo23	43	73	451
evenBo46.oddBo4	4	92	772
evenBo1.oddBo48	49	48	546
evenBo8.oddBo7	42	89	423
evenBo2.oddBo44	48	52	1137
evenBo22.oddBo4	28	92	352
evenBo10.oddBo2	40	94	931
evenBo3.oddBo69	47	27	625
evenBo7.oddBo3	43	93	527
evenBo5.oddBo66	45	30	275
evenBo7.oddBo5	43	91	373
evenBo6.oddBo15	44	81	510
evenBo2.oddBo34	48	62	200
evenBo3.oddBo4	47	92	189
evenBo18.oddBo3	32	93	769
evenBo6.oddBo14	44	82	611
evenBo3.oddBo47	47	49	808
evenBo7.oddBo2	43	94	445
evenBo4.oddBo23	46	73	544
evenBo2.oddBo12	48	84	353
evenBo5.oddBo14	45	82	182
evenBo2.oddBo62	48	34	304
evenBo3.oddBo27	47	69	207
evenBo5.oddBo9	45	87	200
evenBo10.oddBo17	40	79	286
evenBo3.oddBo68	47	28	667
evenBo11.oddBo13	39	83	276
evenBo4.oddBo26	46	70	399
evenBo2.oddBo9	48	87	530
evenBo5.oddBo8	45	88	139
evenBo2.oddBo61	48	35	428
evenBo2.oddBo68	48	28	158
evenBo22.oddBo6	28	90	331
evenBo2.oddBo39	48	57	220
evenBo17.oddBo6	33	90	361
evenBo50.oddBo47	0	49	475
evenBo39.oddBo6	11	90	111
evenBo2.oddBo13	48	83	231
